symbol,company_name,market,large_sector_id,census_status,assessment_depth,base_stage,investigation_status,transition_overlay,stage_confidence,score_valid_status,trigger_priority_score,verified_score,provisional_score,score_interval_lower,score_interval_upper,accepted_claim_count,score_contribution_count,recent_event_count,primary_archetype,failed_stage_gates,missing_primitives,provider_gaps,source_gaps,next_actions
434960,DAISHIN343 K200,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
435040,ACE 글로벌브랜드TOP10,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
435420,TIGER 미국나스닥100채권혼합50,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
435530,KIWOOM TDF2030액티브 적격,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
435540,KIWOOM TDF2040액티브 적격,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
435550,KIWOOM TDF2050액티브 적격,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
435570,에르코스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
436140,SOL 종합채권(AA-이상)액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
437070,KODEX 아시아달러채권ESG플러스액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
437080,KODEX 미국종합채권ESG액티브(H),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
437350,RISE 미국단기투자등급회사채액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
437370,RISE 글로벌농업경제,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
437730,삼현,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
438080,ACE 미국S&P500미국채혼합50액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
438100,ACE 미국나스닥100미국채혼합50액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
438320,TIGER 차이나항셍테크레버리지(합성 H),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
438330,TIGER 우량회사채액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
438560,SOL 국고채3년,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
438570,SOL 국고채10년,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
438700,버넥트,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
438740,MIDAS 중소형액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
438900,HANARO Fn K-푸드,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
439090,마녀공장,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
439260,대한조선,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
439580,블루엠텍,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
439860,KODEX ESG종합채권(A-이상)액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
439870,KODEX 국고채30년액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
439960,코스모로보틱스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
440110,파두,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
440290,HB인베스트먼트,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
440320,오픈놀,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
440340,TIGER 글로벌멀티에셋TIF액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
440640,ACE 단기채권알파액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
440650,ACE 미국달러단기채권액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
440910,WON 미국우주항공방산,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
441270,파인엠텍,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
441540,HANARO Fn조선해운,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
441640,KODEX 미국배당커버드콜액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
441680,TIGER 미국나스닥100커버드콜(합성),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
441800,TIME Korea플러스배당액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
442090,에셋플러스 코리아대장장이액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
442260,마이티 다이나믹퀀트액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
442320,RISE 글로벌원자력,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
442550,RISE TDF2030액티브 적격,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
442560,RISE TDF2040액티브 적격,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
442570,RISE TDF2050액티브 적격,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
442580,PLUS 글로벌HBM반도체,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
443060,HD현대마린솔루션,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
443250,레뷰코퍼레이션,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
443670,에스피소프트,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
444200,SOL 코리아메가테크액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
444490,WON 미국S&P500,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
444530,심플랫폼,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
445090,에이직랜드,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
445150,KODEX 친환경조선해운액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
445180,퓨릿,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
445290,KODEX 로봇액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
445680,큐리옥스바이오시스템즈,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
445690,BNK 주주가치액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
445910,TIGER MKF배당귀족,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
446070,유니드비티플러스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
446540,메가터치,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
446690,KODEX 아시아AI반도체exChina액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
446700,RISE 배터리 리사이클링,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
446720,SOL 미국배당다우존스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
446770,ACE 글로벌반도체TOP4 Plus,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
446840,지슨,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
447430,ACE 주주환원가치주액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
447620,SOL 미국TOP5채권혼합50,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
447660,PLUS 애플채권혼합,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
447770,TIGER 테슬라채권혼합Fn,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
448100,WON 200,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
448280,에코아이,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
448290,TIGER 미국S&P500(H),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
448300,TIGER 미국나스닥100(H),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
448330,KODEX 삼성전자채권혼합,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
448490,HANARO 32-10 국고채액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
448540,ACE 엔비디아채권혼합,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
448570,FOCUS AI코리아액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
448630,RISE 삼성그룹Top3채권혼합,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
448710,코츠테크놀로지,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
448900,한국피아이엠,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
449170,TIGER KOFR금리액티브(합성),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
449180,KODEX 미국S&P500(H),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
449190,KODEX 미국나스닥100(H),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
449450,PLUS K방산,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
449580,RISE 테슬라애플아마존채권혼합,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
449680,TIGER 한중전기차(합성),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
449690,TIGER 한중반도체(합성),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
449770,KIWOOM 미국S&P500,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
449780,KIWOOM 미국S&P500(H),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
450080,에코프로머티,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
450180,KODEX 한중전기차(합성),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
450190,KODEX 한중반도체(합성),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
450330,하스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
450520,인스웨이브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
450910,SOL 코스닥150,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
450950,아스테라시스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
451000,PLUS 종합채권(AA-이상)액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
451060,1Q 200액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
451150,에셋플러스 글로벌영에이지액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
451220,아이엠티,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
451250,삐아,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
451530,TIGER 국고채30년스트립액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
451540,TIGER 종합채권(AA-이상)액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
451600,PLUS 국고채30년액티브,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
451670,RISE 국채30년레버리지(합성),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
451760,컨텍,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
452160,제이엔비,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
452190,한빛레이저,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
452200,민테크,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
452250,ACE 미국30년국채선물레버리지(합성 H),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
452260,한화갤러리아,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
452280,한선엔지니어링,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
452300,캡스톤파트너스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
452360,SOL 미국배당다우존스(H),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
452400,이닉스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
452430,사피엔반도체,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
452450,피아이이,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
453010,PLUS KOFR금리,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
453060,HANARO KOFR금리액티브(합성),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
453080,KIWOOM 미국나스닥100(H),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
453330,RISE 미국S&P500(H),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
453340,현대그린푸드,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
453450,그리드위즈,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
453630,KODEX 미국S&P500필수소비재,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
453640,KODEX 미국S&P500헬스케어,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
453650,KODEX 미국S&P500금융,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
453660,KODEX 미국S&P500경기소비재,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
453810,KODEX 인도Nifty50,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
453820,KODEX 인도Nifty50레버리지(합성),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
453850,ACE 미국30년국채액티브(H),,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
453860,에이에스텍,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
453870,TIGER 인도니프티50,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
